gin
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"1",1,0.950904233027107,0.219550453701079,0.137881955275543,0.225935440931139,0.214953704386559,0.2994961987951,0.219791736293977,0.346885922055915,0.415900464898802,-0.0635346229672146,0.0653387587197188,0.06217351265788,0.0676513403963978,0.0901675752897553,-0.164595871519076,-0.368503558436062,-0.393311521669161,-0.422922616071909,-0.237935356127192,0.158511344535498,0.0481140918940324,-0.200792918564154,-0.0263979001929725,0.157496182864668,-0.382078921142682,0.331286690806288,-0.108535032473285,-0.238608513228268,0.0253648726111574,-0.00113935832752832,0.0376579849235714,0.0505383417102095,-0.0204409816802813,0.0360719296272579,0.0361932374090419,0.0260673605820031,-0.253156525240247,0.106488953728073,0.709700615696149,0.72954969471226,-0.309991588710911,0.0376046122014986,-0.152500309473433,0.0626269631778374,-0.118048921615508,-0.0204242156138566,0.022411328395713,0.0148841960048982,0.0235164324616199,-0.0790152685859748,-0.181649732598628,-0.116369270422779,0.00627425661775224,-0.0375866321734072,-0.11791774064084,0.0795227191381608,-0.257452099926462,0.331860962431711,-0.14043204915925,0.0585696638163665,0.163429845440518,-0.165157235083106,0.10357762983813,-0.181940844798012,0.102535805145401,-0.268678257233424,0.0589413205463746,-0.160813818664784,-0.183116976056105,-0.088797379980903,-0.252992829692413,-0.0183178798228051,-0.170598818192135,-0.143473787380916,-0.218548169415716,-0.116071459520516,-0.21717177481338,-0.198867203843487,-0.0271148002522681,-0.15979616929301,-0.211967932872272,-0.254664081959065,-0.198511954270589,0.00969855707099626,-0.0217570132661712,-0.187237293552516,0.0298398967840563,0.032914964771802,0.0295560352083338,-0.114517372383349,-0.0780895846233673,-0.017949492039674,-0.17912395376429,0.0202876432118667,-0.169135414935811,-0.133767330590993,-0.151091432888227,-0.0745613533709001,0.0482137308877605,-0.158763542404897,0.0745074850945067,-0.120402526821266,-0.0470865449740664,0.0484580555006773,0.0484580555006773,0.0220086819800096,-0.0566563293674481,-0.0180369594364704,0.00906353693957234,-0.172769116850962,0.0824069451549957,-0.0839388768806519
"2",0.950904233027107,1,0.209332432138443,0.142868040853342,0.2197230194841,0.224135803904127,0.313550989664426,0.213701495152804,0.339947902323767,0.36070621156364,-0.0368744800547754,0.0677011189035495,0.067401908474535,0.0719243002215509,0.0892119490339236,-0.184202808062816,-0.427854335870268,-0.478497915127239,-0.517593798086435,-0.21937111949316,0.14169816374531,0.054710522730314,-0.172304059587229,-0.0169817668865958,0.13320609197629,-0.459775563732424,0.410673587560889,-0.0950843279853163,-0.203079404470653,0.0109160169515609,-0.0129035097706032,0.00767454129780048,0.0356156446349883,-0.0243381931295339,0.0360550634881369,0.021948593038126,0.00467873704987719,-0.305749697720011,0.0974440111869045,0.606533721319129,0.595310488164567,-0.278350224178251,0.0286015609609001,-0.118230031537339,0.0142500359986386,-0.086949110056946,-0.0199644404597657,0.0513624072394915,-0.0348415602620789,0.00801353464083995,-0.0508584952781201,-0.253158345956372,-0.154251740051621,0.0254204458115613,-0.00606968475893229,-0.0742559350740243,0.0796488213140262,-0.200317672305273,0.243903533045083,-0.0603144515288112,0.0274616954689559,0.166246577494366,-0.144266798259535,0.117853280293413,-0.174495061590176,0.0331449808055509,-0.294104258365046,0.044012274995458,-0.173149620280284,-0.208788027064025,-0.0158824590020965,-0.216195456741196,-0.0392247771712634,-0.129046492563578,-0.187874134530047,-0.242609896940775,-0.166026001750186,-0.258652423140324,-0.236779212138714,-0.0501571575329479,-0.203781426964854,-0.267329253194626,-0.243020593721564,-0.183320346941776,0.00463499397050536,-0.0132262093529496,-0.25341721172381,0.0344488816001653,0.0372881571310574,0.0341614248582036,-0.0780675966034318,-0.0993095989609323,-0.0398577686444443,-0.210440049716921,0.0382707356176509,-0.219881426291194,-0.207645321164769,-0.226111508546043,-0.118899019896915,0.0753130487929875,-0.16228332424903,0.0445042360666043,-0.171753700990616,-0.112648492665847,0.0419412227392482,0.0419412227392482,0.0299091302446384,-0.0665623528226178,-0.0255331789049954,0.0116174230058202,-0.171749481975438,0.127139064635739,-0.064762908856689
"3",0.219550453701079,0.209332432138443,1,-0.0298364111523194,-0.0153953887104734,-0.002234128535377,0.331418025294369,0.0045697738965464,0.00849371178091127,0.0947204470676245,-0.202299424744164,-0.134917635104726,-0.120221352959549,-0.129168566218702,-0.104427637337686,-0.107937503088958,-0.144266205712942,-0.0850418960512596,-0.0874419222008579,-0.0787571048360093,0.0185979591327436,0.0135361650583388,-0.0282714695114166,-0.0876438643663874,0.0984313011714762,-0.091237106864878,0.0729345682082168,-0.0441346157285126,-0.00623978208156162,0.000640727739922558,-0.00157370141718739,0.00474918574691105,0.000424210810883623,0.0910200117955072,-0.0264890977924635,0.0107164953052978,-0.0124622326717375,-0.0515893626279185,-0.0262004483430111,0.126619432841913,0.172359596064769,-0.0389477547304737,0.0239221603476045,0.0143807358970105,0.11363987040921,0.0193023686155928,0.0233232290263238,-0.0146652428797966,0.0467882034220383,0.0774229603946736,-0.0514235371241677,-0.000264354292741548,-0.0222769654291307,0.0402064883328752,-0.0195487629396444,0.00416571672577852,0.0112648846005892,-0.107638912150878,0.0393709756718352,-0.0268633396537862,-0.00931231252165478,0.0441964357871127,0.0242267695708206,0.0145348126728605,-0.0574457107835293,0.0564635953675532,-0.0058506102813905,0.0751440795537138,-0.00242503409075139,-0.0686151866349194,-0.018194322723668,-0.0594673405157774,0.143626285805384,-0.0968023497208874,-0.0222838635137729,-0.0240911222235051,0.0690167287655453,-0.059762023233123,-0.061487236107788,-0.0159412251923873,-0.0416682387306596,-0.00747168347579007,-0.000423047432018903,-0.0630772552670522,0.07591378757364,-0.00447453686326948,-0.0106596394038709,-0.0026408771484476,-0.0034616286277267,-0.00282770559526033,-0.137021686872417,0.123651895199804,0.0319770982074498,-0.00342228423338479,-0.0304431509614387,0.00992868129406623,-0.00597770668417774,-0.00582178830507045,-0.0221708437008069,0.022069980778139,-0.0743569375729289,0.0978889270607509,-0.0216960109546031,-0.00600612796483952,-0.00100753370246844,-0.00100753370246844,0.0320437230967863,-0.0425523553173126,0.0172818742543977,-0.041299095913231,-0.0499180642393035,-0.00665391806893306,-0.0664493669834399
"4",0.137881955275543,0.142868040853342,-0.0298364111523194,1,0.0120357448531776,0.0977381594506306,-0.0193415437788316,0.300538157305037,0.0735249222498441,0.1182176181803,0.0147878348796255,0.0807003596223116,0.0665377012286804,0.077567858937812,0.0903318675913702,-0.0140728531842355,-0.0625293582869019,-0.0841125076193989,-0.0919046563128787,0.056874016636929,-0.0873689050284649,-0.0649008227215023,0.0791062419266189,0.00654749049505537,0.0458861198936032,-0.0441403415153044,0.0479822297348282,0.0161019394056381,-0.167827092791536,-0.00109814786093498,0.000838687753465441,0.021490568230298,0.00657582170276662,-0.0666819273202185,0.0887561393546164,0.148156918759015,0.0040332644519488,-0.0351970449988785,0.000345010917227331,0.130029632849676,0.13764278147132,-0.0441372067459548,-0.0389719498833839,-0.0918723504504096,0.106871925563419,-0.0882037966160626,-0.0406360187008893,-0.0660699482857922,0.042823953962953,-0.0749539667697926,0.0161592771617853,-0.0653153773071622,0.0157620033549368,0.0635724070904703,0.0755477432329858,0.0667185024458763,0.0539480227557137,-0.024466748535408,0.0278040372360656,0.00239735555304009,0.0235375986833146,0.0397987817446845,-0.112965495322314,0.0141122353980897,0.0049903906117051,0.0120792602231757,-0.0534860227990948,-0.0460687357727732,0.00521740630791355,-0.0920538363786824,0.00395051631028455,-0.103344504384974,-0.0376397383644802,-0.0305312428900778,-0.0230768303155156,-0.0467189421914886,-0.0432959863394666,-0.105326389183827,-0.0958320278455642,-0.0253953946831056,-0.0569373611390832,-0.0213967529799759,-0.0722160524750276,-0.0699726555088774,0.0669532384241311,-0.000993551868669512,-0.0415256917468541,0.000985089647771808,0.00404456240903127,0.000942191887466823,-0.0586883612521885,-0.197373399934459,-0.144184351554784,-0.120087072943408,0.0535719974096049,-0.0531284109513561,-0.0387348598773227,-0.0606704285672809,0.0244184464513945,0.0924273556288692,0.0619761246615829,-0.105499538663388,0.0151045391591656,-0.015588297907033,0.00706680590455743,0.00706680590455743,0.0237630356736574,-0.0276166522343608,0.0736232031962333,0.00463713058608391,0.0149393259564607,0.0190345548880003,-0.000826775913322638
"5",0.225935440931139,0.2197230194841,-0.0153953887104734,0.0120357448531776,1,-0.0110088699022609,-0.0629930133249157,-0.0294743347896837,0.315842764923145,0.112881699883512,-0.0741580212523515,-0.0207714792252918,-0.0416867316311774,-0.0225820158346485,0.00935597781710418,-0.0107814381583597,-0.0571694547017104,-0.0880458758237505,-0.0981827810324426,-0.0250690031316839,-0.133356457827819,-0.0969959349055591,0.118904733735531,0.012864694212102,0.0409167492630795,-0.125108851085932,0.183033734648818,0.184712318896701,-0.224630053722206,-0.106197002945183,-0.0965978960145497,-0.00689400228882065,-0.0765727607111907,-0.0646657285218573,-0.025383310857703,0.0445180958798722,-0.101576414156161,-0.139835232262082,-0.0574105526694315,0.158026624858675,0.201334156417514,-0.196544120252372,0.0899632720300367,-0.0774072027961915,0.0838235923569198,-0.0552158175929836,-0.044177549391082,0.0847669917187059,-0.00593624192355516,-0.156876920074309,-0.00650083034734954,0.0321401652645275,0.0299810069356593,0.122041923451516,0.151298285580178,0.0904306377103413,-0.0871552679028547,-0.0224326280172165,0.136922522012001,-0.0553870451683869,0.113027699202699,0.0437810893220441,-0.160281652545446,0.0509853173272161,0.0072339055621786,0.0859266062521383,0.019652970807446,0.0611767097093525,0.0376738584649704,0.0312615433383765,-0.0521935570460787,0.0577961852204434,0.0473298592037788,0.035278133545231,-0.137974924673088,0.044043753439756,0.0264327334995408,0.0219750491495342,0.00853910528795893,-0.0769797012077571,-0.0193192856242789,0.0524329942645972,-0.0111939131870949,-0.226239658410964,0.135241077075501,0.0183227152602001,0.0414127546953846,-0.00303626111337143,-0.00622561974755795,-0.00332404915920618,-0.060017572209517,-0.183900636482206,-0.231968955847461,-0.0882032822228781,-0.0136418313606593,0.0087186573387243,0.0203512222466364,0.0257010423816052,0.0717024081187507,0.0252604062371038,0.0538918678931698,-0.0529163790562058,0.04903247422972,0.00940031106854352,0.0200532205055185,0.0200532205055185,-0.026344215995706,-0.023726364122399,0.113223830115589,0.000522791053652058,0.0451447171446193,0.0157167581415446,0.0828096300411541
"6",0.214953704386559,0.224135803904127,-0.002234128535377,0.0977381594506306,-0.0110088699022609,1,0.0487977461745285,0.00198049473177027,0.0384110873204732,0.268428705189525,0.083315440232767,0.110562566700043,0.0977136432157185,0.103818469029514,0.118655496658316,-0.0103181710385633,-0.0576654974231085,-0.144475174817023,-0.157811371138889,0.0510814194669005,0.00934669939004357,-0.00182163307785502,-0.0179657107787323,0.0649020268485601,-0.0206693670020643,-0.128014281970685,0.169298480077818,0.13586927240732,-0.182302847856413,0.0322485436264367,-0.0912585373781303,0.0144759146935519,-0.0206188092247645,-0.111779022248775,0.0425607145667717,0.0402315118349331,-0.0171238357060356,-0.186515439923621,0.0373003556460808,0.13783403436505,0.0909568095737271,-0.0511639937306549,0.0172575007465368,0.125002118564108,0.064967016327695,0.13344609341378,0.00026524629353217,0.0494195920870086,-0.0473838178145662,-0.133655498710574,0.0729830897667543,-0.0844449610901143,-0.00852330838763286,0.0462300257173977,0.0453158183478357,0.0274155292176357,0.035639605996043,0.134892783795262,0.00548416038092946,0.0295708090906784,0.055305612208485,0.0366529698050354,-0.110335819570902,0.0716893896998977,0.0225909896287706,0.0183065155603724,-0.0352808056439509,-0.00684197270021277,-0.0192579425843372,-0.051291733792855,0.0295936620719527,0.0160365148971156,-0.0235462715862688,0.101364628479109,-0.0858984070038686,-0.0265829999268156,-0.123110508869022,-0.0372071009237543,-0.00969160833845483,0.0305426643496843,0.0131691363259107,-0.0466571983681312,-0.0140351282223722,-0.0767350871031365,0.0775110102289649,-4.1079292992592e-05,-0.0841964229126004,0.000459754190448466,-0.00403342059942277,0.000554325811056124,-0.0266804181903502,-0.222715291778259,-0.284089911639832,-0.180439807051873,-0.00878486912342475,-0.0851536226473542,-0.0699245587418425,-0.0721901853270011,-0.0157426369032874,0.0887968304218312,0.0194717538583714,-0.0717697859640562,-0.0230978395555386,-0.0466545981409242,0.0503329748168683,0.0503329748168683,-0.0296414184756019,0.0141901876872395,0.0650644722549616,-0.00520907648612978,0.0241263133961754,0.0333964111957736,0.0362139240106122
"7",0.2994961987951,0.313550989664426,0.331418025294369,-0.0193415437788316,-0.0629930133249157,0.0487977461745285,1,-0.00857052357592664,0.0842212974158557,0.0166384745796741,-0.101293050397748,-0.0324568555376884,-0.0231053981885664,-0.0319637243426748,-0.0105508840357301,-0.0626948577753426,-0.136872906606662,-0.171654587018407,-0.184236447612989,-0.141568833511783,0.0315440215447998,-0.011352692654445,-0.0592392434021416,-0.0769522783086982,0.0861829589386118,-0.122308727411584,0.121987631450656,0.0122790374587296,0.00134358201775723,-0.00846904399231891,-0.00741625986649713,-0.00900700160365538,0.0359567113017688,-0.0635237645485785,-0.00828586023475732,-0.0443128540260529,-0.00495277639974328,-0.110254826452295,0.0258365603022947,0.175471524276517,0.21408942903311,-0.0487069016689424,0.0176209396530646,-0.00834869221375721,0.00155320071343401,-0.00264744553574245,0.0246176406771882,0.0136213671491761,0.00229812841506269,0.0706975288386755,-0.0276537271230896,-0.0359424604643136,-0.0502758625361111,0.0443808131322887,0.0206775851021266,-0.00189897663688658,-0.0191127487037348,-0.0988443071665409,0.0500168993403148,-0.00479492710981077,0.0342230699868419,0.0408406833989619,-0.0461896142217719,0.0594703945534794,-0.0816029299182855,-0.0124941744230468,-0.0600627650112347,0.0856346189766762,-0.0228046366199468,-0.0778448482592793,0.00254078518633449,-0.121974539275753,-0.00205895837329389,-0.0275307055075107,-0.0706239097849986,-0.0593550684527348,-0.0531497297083038,-0.0832410668796536,-0.0860226996120034,-0.0259980158343274,-0.0672579589149358,-0.0682535476050931,-0.039480940677284,-0.0921866371832083,0.0429946697441168,-0.00832761433208123,-0.0783362022613247,0.0141765205334126,0.0128520556894285,0.013887787129071,-0.111740985569125,0.0674673047627921,0.0602936354351497,0.0267888774713135,0.00813468419858627,-0.03773920266812,-0.0688176161981017,-0.0649535476760062,-0.0368754959235769,-0.0596519598441381,-0.0570804477983818,0.043665665753293,-0.0538615828870414,-0.0823190666875873,0.0408242802025771,0.0408242802025771,-0.0116736608503616,-0.0668472479152614,-5.73311983322699e-06,0.000957156904027501,-0.0716723140766174,0.0186511478771984,-0.0661681086599123
"8",0.219791736293977,0.213701495152804,0.0045697738965464,0.300538157305037,-0.0294743347896837,0.00198049473177027,-0.00857052357592664,1,-0.0156200610890459,0.1325061121142,0.00106210913472315,-0.014634120727092,-0.022677334501241,-0.0229867826769727,-0.0231539017408575,-0.0437708732797333,-0.0670866714921965,-0.0820280069457693,-0.085783607060473,-0.0771398443822763,0.0420851908934378,0.0204103954165628,-0.0570046825906054,-0.0795561680131563,0.130130671625308,-0.0874490814639819,0.0375939039607917,-0.13776672421689,-0.00916191410553766,0.06147064819613,0.0358125855959336,0.0592783625398684,0.0741209954476959,0.0469592871508954,0.00626888254089523,0.044436055725629,0.0674610172872033,0.00171564902752232,0.0337523840328695,0.173645176891575,0.217250164373541,-0.0698808146323436,-0.0237010804803853,-0.192358030282994,0.00416700252809992,-0.187460871668549,0.00431153905483587,-0.0728401484640499,0.0694854060043241,0.109939567985258,-0.0697150989032319,0.0313072389609058,-0.0131638916260892,-0.0539649408204318,-0.0454637936632205,-0.0416961623963562,0.0489664781288458,-0.232820639575219,0.112556960645057,-0.0658652792752979,-0.0153623792917498,0.0380017247412996,-0.00270847671687751,-0.0425396263456746,-0.063010796623777,0.0213561615329399,-0.0579237304880325,-0.0187975448665789,-0.00675666302306041,-0.0469022975128897,-0.0492798749927073,-0.169775668881997,0.0157186729410195,-0.14341737504031,0.0945216301872467,-0.0223651284220419,0.0674292323155858,-0.0520388350879472,-0.0551903989531253,0.0189377631482191,-0.00905898287051362,-0.0117144834500256,-0.0953703923954672,-0.00686018879961547,-0.0645339237448268,0.00441798338513348,0.00904119784622145,0.00854293877942554,0.00956204401281354,0.00859067184973261,-0.122352152426254,0.119921580860576,0.193120991601243,0.0552626502855758,0.0118762792891552,0.0214645690871107,0.0135334818927439,-0.00735974205619924,-0.0129668373413692,-0.0225531104053094,-0.0149374083176837,0.0288382364004029,-0.00669503216635626,-0.00887052001210643,-0.0552844530713161,-0.0552844530713161,0.0749640511423245,-0.0571531178614461,-0.0354702071446988,-0.00586378390230806,-0.0622620868838997,0.00941687862165195,-0.0663977240482389
"9",0.346885922055915,0.339947902323767,0.00849371178091127,0.0735249222498441,0.315842764923145,0.0384110873204732,0.0842212974158557,-0.0156200610890459,1,0.148276498346071,0.0846628503433939,0.231000264490346,0.223736764520138,0.227994370050241,0.243709673759009,-0.0511158401445289,-0.141721300412808,-0.115472242976086,-0.123898768470456,-0.047070799455953,-0.0258731379080995,-0.0882825845664287,-0.0117162678567435,0.0349938558036221,0.101685039999972,-0.161495417194901,0.144482702095537,-0.0326092735223063,-0.205331080011676,0.0467654475520409,0.0492416397146057,0.110163752249951,0.0526785882331338,-0.169046675466489,0.0659500059891858,0.123796319620092,0.0868022664923106,-0.0595280234700798,0.0449089280086484,0.33303241604047,0.347605614885552,-0.175809534789405,0.0743490776933464,-0.209490422881298,-0.0426269584906152,-0.192191199091004,-0.0161774982685797,0.0312699594902759,0.0483801955391523,-0.0180638980852597,-0.0272224514616564,-0.0207347068630226,0.0350235867929619,0.110471442120538,0.0755401035194925,-0.000510375815872401,0.127479280393871,-0.0580535464478587,0.182294264455424,-0.0942409485023938,0.079516562083169,0.0252811282668153,-0.127765454542058,0.0314662902799898,-0.0106549195450448,0.0144141781746198,-0.0563818332759142,0.0808008166508556,0.0214047410442527,-0.0604211759584165,-0.0775551739639487,-0.31333362763797,-0.201073885369859,0.00203874151450072,0.0454483889655984,-0.0391440528543632,-0.0667187196316979,-0.0951289697306061,-0.0744044818834296,-0.00744794544470878,-0.0247465156362569,-0.00128316755384321,-0.110884963836099,-0.0603795856315091,0.00762427525595773,-0.0134041995720786,-0.0383103630042361,0.00555072779527707,0.0122017490667177,0.00515411728014964,-0.104717465765783,-0.130935617709285,-0.0574456465474912,-0.0870050018495095,0.0182513538476108,-0.0658234671775262,-0.0481210977741392,-0.0374424720758558,0.049197111717655,-0.0250585879160878,0.0827634553665848,-0.0914330840203557,0.0256180540317532,0.0174167860592942,0.0113252164813508,0.0113252164813508,1.85839708274276e-05,-0.0467340173799011,0.0490200447262127,0.0446423684259705,0.0168825148941931,0.0125875498267438,-0.0199368876334224
"10",0.415900464898802,0.36070621156364,0.0947204470676245,0.1182176181803,0.112881699883512,0.268428705189525,0.0166384745796741,0.1325061121142,0.148276498346071,1,-0.107192066048175,0.0491014012945152,0.036888383357426,0.0497898756393245,0.071156451294442,-0.0193227546303045,-0.0480272354700924,-0.0974294553773467,-0.101882056314974,0.0101576230555615,0.0295192120299664,-0.0713121122259685,-0.0872799069591594,0.0442386680674173,0.136274417268569,-0.0834663356771144,0.0815686233049761,0.00353008994958735,-0.290792909760264,0.0451080623629162,0.00315422134225668,-0.0207710940177808,0.0716262217820369,0.0607045536281302,-0.0355017631321604,0.0495145643894514,0.014620874123355,-0.0645542923769149,-0.0587638684982058,0.345578527366184,0.444919736579356,-0.221245095216536,0.0201442830216127,-0.121667524570476,0.169496637596096,-0.0973681515621656,-0.0153287160130303,-0.0532079588930102,0.0960381033015172,-0.0412728463738968,-0.0556135313066094,0.0389678533169389,0.00375007777951062,0.0118308428289707,0.0069233541899502,-0.00662130301181915,0.00139302089469563,-0.136323669265083,0.259768009454983,-0.155386099166498,0.0685141800050051,0.0791084502560163,-0.112656107690729,-0.00877348167954181,-0.056203692408368,0.124085129188296,-0.07162765379482,0.0624182396209893,-0.00502994363382619,-0.0257628575699917,-0.124681732902749,-0.106266057139412,0.0650355045038357,-0.123838533643849,0.035848508756847,-0.00978843564797012,0.107574576399401,-0.018984785023257,-0.00365319019557274,0.0581214338603881,0.0500409882634508,-0.00905037598598441,-0.116562085925416,-0.102550328901957,0.155746185970083,-0.00302246633802634,0.0307924375486641,0.00321360987034832,0.00719275835566749,0.00318718669794431,-0.18739048159228,-0.0804488458548649,-0.0524299720573868,-0.0478371299020852,-0.0785920072911847,0.0294591368536679,-0.0058241561743525,0.0032430540887806,0.0342047078598455,0.0196497333984098,-0.00560393624108658,0.0173568260029335,0.0233958541847439,-0.0415440780436976,-0.0313353036179558,-0.0313353036179558,0.0580237704441229,-0.0720825159655041,0.0330482815621186,-0.00341759805505007,-0.0460747104125365,0.012407339416767,0.0109463528247562
