14,1,2017/11/16 17:13:50,0001/01/01 00:00:00,Production schedule Nothing
13,1,2017/11/16 17:13:50,0001/01/01 00:00:00,On-Off Valve for O2 Close(XV311)
11,1,2017/11/16 17:13:50,0001/01/01 00:00:00,Cir. pump for Tin replenishing stop(PC-2-A&B)
10,1,2017/11/16 17:13:50,0001/01/01 00:00:00,Feed pump for Tin replenishing stop(PC-3-A&B)
08,1,2017/11/16 17:13:50,0001/01/01 00:00:00,Concentration of Cir. tank L(Tin Ion Analyzer)
07,1,2017/11/16 17:13:50,0001/01/01 00:00:00,Concentration of Cir. tank error(Tin Ion Analyzer)
01,1,2017/11/16 17:13:50,0001/01/01 00:00:00,Level1 Ethernet communication error
