2017/11/16 12:41:07,10,10,10
2017/11/16 09:42:12,20,10,10
2017/11/16 09:16:39,10,10,10
2017/11/15 21:25:04,10,10,10
2017/11/15 21:20:24,21,10,10
2017/11/15 21:19:32,22,10,10
2017/11/15 21:16:38,20,10,10
2017/11/15 21:05:14,20,10,10
2017/11/15 20:56:51,25,10,10
2017/11/15 20:56:29,10,10,10
2017/11/15 18:12:48,10,10,10
2017/11/15 17:43:33,10,10,10
2017/11/15 17:43:19,10,10,10
